INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,FREQ,OBS_VALUE,CONF_STATUS
2010,OPI,200,2010-Q3,Q,100.82333119710286,F
2010,OPI,1920,2010-Q3,Q,100.07333374023438,E
2010,OPI,3510,2010-Q3,Q,100.02333068847656,F
2010,OPI,3520,2010-Q3,Q,101.82333374023438,F
2010,OPI,2400,2010-Q3,Q,103.79666900634766,N
2010,OPI,2410,2010-Q3,Q,104.74000295003255,E
2010,OPI,2430,2010-Q3,Q,103.18333435058594,F
2010,OPI,2434,2010-Q3,Q,102.16000111897786,F
2010,OPI,2440,2010-Q3,Q,101.98333485921223,C
2010,OPI,2444,2010-Q3,Q,99.33666483561198,N
2010,OPI,811,2010-Q3,Q,100.01666514078777,N
2010,OPI,812,2010-Q3,Q,100.01333363850911,E
2010,OPI,2310,2010-Q3,Q,99.37999979654948,F
2010,OPI,2311,2010-Q3,Q,99.07333374023438,C
2010,OPI,2312,2010-Q3,Q,99.0066655476888,N
2010,OPI,2332,2010-Q3,Q,100.0,F
2010,OPI,2351,2010-Q3,Q,99.25,N
2010,OPI,2360,2010-Q3,Q,100.01666768391927,E
2010,OPI,2361,2010-Q3,Q,100.13333384195964,F
2010,OPI,2362,2010-Q3,Q,99.37000274658203,F
2010,OPI,2363,2010-Q3,Q,99.87999725341797,C
2010,OPI,2370,2010-Q3,Q,99.4566650390625,E
2010,OPI,2390,2010-Q3,Q,101.82333374023438,F
2010,OPI,2000,2010-Q3,Q,100.91999816894531,C
2010,OPI,2012,2010-Q3,Q,107.17000071207683,F
2010,OPI,2013,2010-Q3,Q,100.83333079020183,F
2010,OPI,2014,2010-Q3,Q,101.23333485921223,C
2010,OPI,2016,2010-Q3,Q,99.6366678873698,N
2010,OPI,2030,2010-Q3,Q,100.06000010172527,E
2010,OPI,2040,2010-Q3,Q,100.0,F
2010,OPI,2042,2010-Q3,Q,100.0,F
2010,OPI,2050,2010-Q3,Q,99.76666768391927,C
2010,OPI,2053,2010-Q3,Q,99.71666463216145,N
2010,OPI,2059,2010-Q3,Q,99.76000213623047,E
2010,OPI,2100,2010-Q3,Q,100.34666442871094,F
2010,OPI,2110,2010-Q3,Q,104.02999877929688,C
2010,OPI,2120,2010-Q3,Q,100.0,N
2010,OPI,2500,2010-Q3,Q,101.5933354695638,E
2010,OPI,2510,2010-Q3,Q,103.3433329264323,F
2010,OPI,2512,2010-Q3,Q,99.7999979654948,C
2010,OPI,2520,2010-Q3,Q,102.10333251953125,N
2010,OPI,2521,2010-Q3,Q,101.71333312988281,E
2010,OPI,2529,2010-Q3,Q,102.68333435058594,F
2010,OPI,2562,2010-Q3,Q,100.08000183105469,N
2010,OPI,2570,2010-Q3,Q,100.0,E
2010,OPI,2590,2010-Q3,Q,101.38333384195964,F
2010,OPI,2599,2010-Q3,Q,100.22000122070312,F
2010,OPI,2600,2010-Q3,Q,100.0,C
2010,OPI,2711,2010-Q3,Q,100.0,F
2010,OPI,2732,2010-Q3,Q,99.97000122070312,N
2010,OPI,2733,2010-Q3,Q,100.20999908447266,E
2010,OPI,2740,2010-Q3,Q,100.0199966430664,F
2010,OPI,2752,2010-Q3,Q,99.99999745686848,C
2010,OPI,2810,2010-Q3,Q,100.05999755859375,F
2010,OPI,2820,2010-Q3,Q,100.85000101725261,F
2010,OPI,2822,2010-Q3,Q,100.0,C
2010,OPI,2825,2010-Q3,Q,101.47666931152344,N
2010,OPI,2890,2010-Q3,Q,99.80333201090495,F
2010,OPI,2893,2010-Q3,Q,100.0199966430664,C
2010,OPI,2894,2010-Q3,Q,99.33333333333333,N
2010,OPI,2910,2010-Q3,Q,99.90999857584636,F
2010,OPI,2920,2010-Q3,Q,99.35333506266277,F
2010,OPI,2932,2010-Q3,Q,101.10666910807292,N
2010,OPI,1000,2010-Q3,Q,100.87333170572917,E
2010,OPI,1010,2010-Q3,Q,100.97666676839192,F
2010,OPI,1011,2010-Q3,Q,100.47000122070312,F
2010,OPI,1013,2010-Q3,Q,100.22000122070312,N
2010,OPI,1020,2010-Q3,Q,99.94333394368489,E
2010,OPI,1031,2010-Q3,Q,98.86666615804036,F
2010,OPI,1050,2010-Q3,Q,102.31333414713542,E
2010,OPI,1051,2010-Q3,Q,102.5699971516927,F
2010,OPI,1060,2010-Q3,Q,101.24999745686848,C
2010,OPI,1061,2010-Q3,Q,99.31666819254558,N
2010,OPI,1062,2010-Q3,Q,102.85000101725261,E
2010,OPI,1070,2010-Q3,Q,99.69999694824219,F
2010,OPI,1071,2010-Q3,Q,99.3499984741211,F
2010,OPI,1072,2010-Q3,Q,100.0199966430664,C
2010,OPI,1080,2010-Q3,Q,99.97333272298177,N
2010,OPI,1082,2010-Q3,Q,100.06666819254558,E
2010,OPI,1083,2010-Q3,Q,98.86000061035156,F
2010,OPI,1084,2010-Q3,Q,100.10333251953125,F
2010,OPI,1085,2010-Q3,Q,100.09666951497395,C
2010,OPI,1090,2010-Q3,Q,102.02000172932942,E
2010,OPI,1091,2010-Q3,Q,102.0999984741211,F
2010,OPI,1100,2010-Q3,Q,99.72666931152344,F
2010,OPI,1101,2010-Q3,Q,100.05000305175781,C
2010,OPI,1107,2010-Q3,Q,100.0,E
2010,OPI,1200,2010-Q3,Q,100.96333312988281,F
2010,OPI,1300,2010-Q3,Q,100.51666514078777,F
2010,OPI,1310,2010-Q3,Q,103.21666717529297,C
2010,OPI,1330,2010-Q3,Q,100.0,E
2010,OPI,1390,2010-Q3,Q,100.14333089192708,F
2010,OPI,1392,2010-Q3,Q,100.25,F
2010,OPI,1396,2010-Q3,Q,100.0,N
2010,OPI,1412,2010-Q3,Q,100.9566650390625,F
2010,OPI,1413,2010-Q3,Q,99.82666778564453,F
2010,OPI,1419,2010-Q3,Q,100.91999816894531,N
2010,OPI,1430,2010-Q3,Q,100.0,E
2010,OPI,1500,2010-Q3,Q,100.45333353678386,F
2010,OPI,1510,2010-Q3,Q,99.98333485921223,C
2010,OPI,1600,2010-Q3,Q,100.64666493733723,E
2010,OPI,1610,2010-Q3,Q,103.39666748046875,F
2010,OPI,1621,2010-Q3,Q,99.9066645304362,C
2010,OPI,1624,2010-Q3,Q,101.97333272298177,E
2010,OPI,1700,2010-Q3,Q,101.31333414713542,F
2010,OPI,1721,2010-Q3,Q,103.5066655476888,N
2010,OPI,1722,2010-Q3,Q,101.66666920979817,E
2010,OPI,2200,2010-Q3,Q,100.8933334350586,F
2010,OPI,2210,2010-Q3,Q,100.21666717529297,C
2010,OPI,2219,2010-Q3,Q,100.42333475748698,N
2010,OPI,2220,2010-Q3,Q,101.06333414713542,E
2010,OPI,2221,2010-Q3,Q,101.91333516438802,F
2010,OPI,2222,2010-Q3,Q,100.24666849772136,F
2010,OPI,2223,2010-Q3,Q,99.81000010172527,C
2010,OPI,3101,2010-Q3,Q,99.38999938964844,F
2010,OPI,3102,2010-Q3,Q,99.87333424886067,F
2010,OPI,3103,2010-Q3,Q,101.7066650390625,C
2010,OPI,3109,2010-Q3,Q,100.01333109537761,N
2010,OPI,3200,2010-Q3,Q,100.73666636149089,E
2010,OPI,3250,2010-Q3,Q,102.2066650390625,F
2010,OPI,3290,2010-Q3,Q,100.0,F
2010,OPI,3299,2010-Q3,Q,100.0,C
2010,OPI,3310,2010-Q3,Q,100.27333323160808,N
2010,OPI,3312,2010-Q3,Q,100.0066655476888,E
2010,OPI,3320,2010-Q3,Q,98.81999969482422,F
2010,OPD,20,2010-Q3,Q,100.76333363850911,F
2010,OPD,31,2010-Q3,Q,100.88999938964844,C
2010,OPD,39,2010-Q3,Q,100.84000142415364,N
2010,OPD,40,2010-Q3,Q,101.19666798909505,E
2010,OPD,50,2010-Q3,Q,100.55666859944661,F
2010,OPD,60,2010-Q3,Q,99.86666615804036,F
2010,OPD,70,2010-Q3,Q,100.74666849772136,C
2010,OPD,90,2010-Q3,Q,100.32666778564453,E
2010,OPD,200,2010-Q3,Q,100.87666829427083,F
2010,OPD,257,2010-Q3,Q,100.44333140055339,C
2010,OPD,3500,2010-Q3,Q,100.43333180745442,N
2010,OPD,3520,2010-Q3,Q,101.82333374023438,F
2010,OPD,3600,2010-Q3,Q,99.90333302815755,C
2010,OPD,2400,2010-Q3,Q,103.29000091552734,N
2010,OPD,2410,2010-Q3,Q,104.68666585286458,E
2010,OPD,2430,2010-Q3,Q,101.95666758219402,F
2010,OPD,2440,2010-Q3,Q,100.73000081380208,C
2010,OPD,2450,2010-Q3,Q,100.00333150227864,E
2010,OPD,2453,2010-Q3,Q,100.0,F
2010,OPD,810,2010-Q3,Q,100.01333109537761,C
2010,OPD,811,2010-Q3,Q,100.01000213623047,N
2010,OPD,812,2010-Q3,Q,100.01333363850911,E
2010,OPD,2300,2010-Q3,Q,99.85333506266277,F
2010,OPD,2311,2010-Q3,Q,99.07666778564453,C
2010,OPD,2312,2010-Q3,Q,99.03666687011719,N
2010,OPD,2314,2010-Q3,Q,100.0,E
2010,OPD,2330,2010-Q3,Q,100.0,F
2010,OPD,2332,2010-Q3,Q,100.0,F
2010,OPD,2351,2010-Q3,Q,99.18666585286458,N
2010,OPD,2360,2010-Q3,Q,100.01000213623047,E
2010,OPD,2361,2010-Q3,Q,100.10000101725261,F
2010,OPD,2362,2010-Q3,Q,99.37000274658203,F
2010,OPD,2363,2010-Q3,Q,99.87999725341797,C
2010,OPD,2369,2010-Q3,Q,100.39000193277995,N
2010,OPD,2370,2010-Q3,Q,99.48666636149089,E
2010,OPD,2399,2010-Q3,Q,101.93333435058594,F
2010,OPD,2013,2010-Q3,Q,100.82333374023438,F
2010,OPD,2014,2010-Q3,Q,101.03000132242839,C
2010,OPD,2040,2010-Q3,Q,100.0,F
2010,OPD,2042,2010-Q3,Q,100.0,F
2010,OPD,2050,2010-Q3,Q,99.78333536783855,C
2010,OPD,2053,2010-Q3,Q,99.71666463216145,N
2010,OPD,2059,2010-Q3,Q,99.78000132242839,E
2010,OPD,2100,2010-Q3,Q,100.14666748046875,F
2010,OPD,2120,2010-Q3,Q,100.0,N
2010,OPD,2510,2010-Q3,Q,103.24000295003255,F
2010,OPD,2520,2010-Q3,Q,102.03666687011719,N
2010,OPD,2521,2010-Q3,Q,101.67666625976562,E
2010,OPD,2560,2010-Q3,Q,100.0699971516927,F
2010,OPD,2561,2010-Q3,Q,100.00666809082031,C
2010,OPD,2562,2010-Q3,Q,100.0999984741211,N
2010,OPD,2600,2010-Q3,Q,100.0,C
2010,OPD,2700,2010-Q3,Q,99.53999837239583,E
2010,OPD,2710,2010-Q3,Q,100.0,F
2010,OPD,2711,2010-Q3,Q,100.0,F
2010,OPD,2730,2010-Q3,Q,99.93000030517578,C
2010,OPD,2732,2010-Q3,Q,99.97000122070312,N
2010,OPD,2733,2010-Q3,Q,100.25,E
2010,OPD,2740,2010-Q3,Q,100.01000213623047,F
2010,OPD,2750,2010-Q3,Q,98.51333109537761,F
2010,OPD,2790,2010-Q3,Q,96.0,N
2010,OPD,2800,2010-Q3,Q,100.28333536783855,E
2010,OPD,2810,2010-Q3,Q,100.05999755859375,F
2010,OPD,2822,2010-Q3,Q,100.0,C
2010,OPD,2830,2010-Q3,Q,99.72000122070312,F
2010,OPD,2893,2010-Q3,Q,100.01666514078777,C
2010,OPD,2894,2010-Q3,Q,99.3633321126302,N
2010,OPD,2910,2010-Q3,Q,99.00999959309895,F
2010,OPD,2920,2010-Q3,Q,99.42333475748698,F
2010,OPD,2932,2010-Q3,Q,101.10999806722005,N
2010,OPD,1000,2010-Q3,Q,100.79666646321614,E
2010,OPD,1011,2010-Q3,Q,100.37999979654948,F
2010,OPD,1012,2010-Q3,Q,103.08666737874348,C
2010,OPD,1020,2010-Q3,Q,99.89666748046875,E
2010,OPD,1030,2010-Q3,Q,99.60000101725261,F
2010,OPD,1031,2010-Q3,Q,98.8566665649414,F
2010,OPD,1039,2010-Q3,Q,100.17666880289714,C
2010,OPD,1051,2010-Q3,Q,102.53333282470703,F
2010,OPD,1052,2010-Q3,Q,100.0,F
2010,OPD,1060,2010-Q3,Q,100.21666717529297,C
2010,OPD,1061,2010-Q3,Q,98.64666748046875,N
2010,OPD,1070,2010-Q3,Q,99.62999725341797,F
2010,OPD,1072,2010-Q3,Q,100.01666514078777,C
2010,OPD,1082,2010-Q3,Q,100.05666605631511,E
2010,OPD,1083,2010-Q3,Q,98.86000061035156,F
2010,OPD,1089,2010-Q3,Q,100.0,N
2010,OPD,1091,2010-Q3,Q,102.11666615804036,F
2010,OPD,1101,2010-Q3,Q,100.05000305175781,C
2010,OPD,1107,2010-Q3,Q,100.0,E
2010,OPD,1200,2010-Q3,Q,101.0500005086263,F
2010,OPD,1300,2010-Q3,Q,100.53333536783855,F
2010,OPD,1310,2010-Q3,Q,103.27999877929688,C
2010,OPD,1320,2010-Q3,Q,100.02999877929688,N
2010,OPD,1393,2010-Q3,Q,100.18000030517578,C
2010,OPD,1396,2010-Q3,Q,100.0,N
2010,OPD,1412,2010-Q3,Q,100.94999694824219,F
2010,OPD,1413,2010-Q3,Q,100.0,F
2010,OPD,1414,2010-Q3,Q,100.08333587646484,C
2010,OPD,1419,2010-Q3,Q,100.91999816894531,N
2010,OPD,1430,2010-Q3,Q,100.0,E
2010,OPD,1439,2010-Q3,Q,100.0,F
2010,OPD,1500,2010-Q3,Q,101.45666758219402,F
2010,OPD,1510,2010-Q3,Q,99.9933344523112,C
2010,OPD,1512,2010-Q3,Q,99.99666849772136,N
2010,OPD,1600,2010-Q3,Q,100.93333435058594,E
2010,OPD,1610,2010-Q3,Q,103.53333282470703,F
2010,OPD,1620,2010-Q3,Q,100.15999857584636,F
2010,OPD,1623,2010-Q3,Q,99.80999755859375,N
2010,OPD,1629,2010-Q3,Q,100.0,F
2010,OPD,1700,2010-Q3,Q,101.3499984741211,F
2010,OPD,1720,2010-Q3,Q,101.9066670735677,C
2010,OPD,1721,2010-Q3,Q,103.45666758219402,N
2010,OPD,1729,2010-Q3,Q,100.0,F
2010,OPD,2210,2010-Q3,Q,100.27333323160808,C
2010,OPD,2219,2010-Q3,Q,100.42666625976562,N
2010,OPD,2220,2010-Q3,Q,101.07999928792317,E
2010,OPD,2221,2010-Q3,Q,101.98666890462239,F
2010,OPD,2222,2010-Q3,Q,100.2433344523112,F
2010,OPD,2229,2010-Q3,Q,101.23333231608073,N
2010,OPD,3100,2010-Q3,Q,100.06999969482422,E
2010,OPD,3102,2010-Q3,Q,99.87999979654948,F
2010,OPD,3103,2010-Q3,Q,101.7066650390625,C
2010,OPD,3200,2010-Q3,Q,100.4566650390625,E
2010,OPD,3299,2010-Q3,Q,100.0,C
2010,OPD,3312,2010-Q3,Q,100.0,E
2010,OPD,3320,2010-Q3,Q,98.86666615804036,F
2010,OPN,20,2010-Q3,Q,100.78000132242839,F
2010,OPN,40,2010-Q3,Q,101.5433349609375,E
2010,OPN,50,2010-Q3,Q,100.47666676839192,F
2010,OPN,60,2010-Q3,Q,100.06999969482422,F
2010,OPN,70,2010-Q3,Q,100.5933329264323,C
2010,OPN,80,2010-Q3,Q,100.56666819254558,N
2010,OPN,200,2010-Q3,Q,100.79666646321614,F
2010,OPN,3520,2010-Q3,Q,101.81999969482422,F
2010,OPN,2434,2010-Q3,Q,102.93333435058594,F
2010,OPN,2440,2010-Q3,Q,102.43333180745442,C
2010,OPN,2450,2010-Q3,Q,99.99999745686848,E
2010,OPN,2453,2010-Q3,Q,100.0,F
2010,OPN,811,2010-Q3,Q,100.01666514078777,N
2010,OPN,812,2010-Q3,Q,100.01666768391927,E
2010,OPN,2300,2010-Q3,Q,99.75999959309895,F
2010,OPN,2310,2010-Q3,Q,99.37666829427083,F
2010,OPN,2312,2010-Q3,Q,98.99000040690105,N
2010,OPN,2330,2010-Q3,Q,100.0,F
2010,OPN,2332,2010-Q3,Q,100.0,F
2010,OPN,2362,2010-Q3,Q,99.36666870117188,F
2010,OPN,2369,2010-Q3,Q,99.83333333333333,N
2010,OPN,2370,2010-Q3,Q,99.29000091552734,E
2010,OPN,2390,2010-Q3,Q,101.87000020345052,F
2010,OPN,2011,2010-Q3,Q,105.03333282470703,E
2010,OPN,2014,2010-Q3,Q,101.29666900634766,C
2010,OPN,2030,2010-Q3,Q,99.91333262125652,E
2010,OPN,2040,2010-Q3,Q,100.0,F
2010,OPN,2059,2010-Q3,Q,99.75333404541016,E
2010,OPN,2120,2010-Q3,Q,100.0,N
2010,OPN,2500,2010-Q3,Q,101.46666717529297,E
2010,OPN,2510,2010-Q3,Q,103.65999857584636,F
2010,OPN,2511,2010-Q3,Q,105.37000020345052,F
2010,OPN,2512,2010-Q3,Q,99.79333241780598,C
2010,OPN,2520,2010-Q3,Q,102.20333353678386,N
2010,OPN,2521,2010-Q3,Q,101.77666727701823,E
2010,OPN,2561,2010-Q3,Q,100.01000213623047,C
2010,OPN,2562,2010-Q3,Q,100.03666687011719,N
2010,OPN,2570,2010-Q3,Q,100.0,E
2010,OPN,2590,2010-Q3,Q,101.27999877929688,F
2010,OPN,2599,2010-Q3,Q,99.73666636149089,F
2010,OPN,2600,2010-Q3,Q,100.0,C
2010,OPN,2700,2010-Q3,Q,99.63333384195964,E
2010,OPN,2730,2010-Q3,Q,99.913330078125,C
2010,OPN,2732,2010-Q3,Q,99.97000122070312,N
2010,OPN,2733,2010-Q3,Q,100.19000244140625,E
2010,OPN,2750,2010-Q3,Q,98.4933344523112,F
2010,OPN,2752,2010-Q3,Q,99.99666341145833,C
2010,OPN,2800,2010-Q3,Q,100.23333231608073,E
2010,OPN,2825,2010-Q3,Q,101.4566650390625,N
2010,OPN,2893,2010-Q3,Q,100.0199966430664,C
2010,OPN,2910,2010-Q3,Q,100.38000233968098,F
2010,OPN,2932,2010-Q3,Q,101.11333465576172,N
2010,OPN,1000,2010-Q3,Q,100.98333231608073,E
2010,OPN,1010,2010-Q3,Q,101.31666819254558,F
2010,OPN,1012,2010-Q3,Q,103.32666524251302,C
2010,OPN,1020,2010-Q3,Q,100.04333241780598,E
2010,OPN,1030,2010-Q3,Q,99.61000061035156,F
2010,OPN,1031,2010-Q3,Q,98.86333465576172,F
2010,OPN,1040,2010-Q3,Q,102.35333251953125,N
2010,OPN,1051,2010-Q3,Q,102.60000101725261,F
2010,OPN,1060,2010-Q3,Q,101.92666625976562,C
2010,OPN,1061,2010-Q3,Q,100.12999979654948,N
2010,OPN,1062,2010-Q3,Q,102.85000356038411,E
2010,OPN,1070,2010-Q3,Q,99.94000244140625,F
2010,OPN,1071,2010-Q3,Q,99.7300033569336,F
2010,OPN,1072,2010-Q3,Q,100.01666514078777,C
2010,OPN,1080,2010-Q3,Q,100.01333363850911,N
2010,OPN,1082,2010-Q3,Q,100.07333374023438,E
2010,OPN,1084,2010-Q3,Q,100.07999928792317,F
2010,OPN,1089,2010-Q3,Q,100.0,N
2010,OPN,1090,2010-Q3,Q,101.6433334350586,E
2010,OPN,1091,2010-Q3,Q,101.99000040690105,F
2010,OPN,1100,2010-Q3,Q,99.69000244140625,F
2010,OPN,1101,2010-Q3,Q,100.05000305175781,C
2010,OPN,1107,2010-Q3,Q,100.0,E
2010,OPN,1200,2010-Q3,Q,100.55666605631511,F
2010,OPN,1310,2010-Q3,Q,103.1433334350586,C
2010,OPN,1320,2010-Q3,Q,101.05666859944661,N
2010,OPN,1390,2010-Q3,Q,100.14666748046875,F
2010,OPN,1392,2010-Q3,Q,100.30999755859375,F
2010,OPN,1393,2010-Q3,Q,100.16333516438802,C
2010,OPN,1410,2010-Q3,Q,99.93999989827473,E
2010,OPN,1413,2010-Q3,Q,99.73000081380208,F
2010,OPN,1414,2010-Q3,Q,99.7566655476888,C
2010,OPN,1439,2010-Q3,Q,100.0,F
2010,OPN,1512,2010-Q3,Q,99.97666422526042,N
2010,OPN,1600,2010-Q3,Q,100.28666687011719,E
2010,OPN,1620,2010-Q3,Q,99.90999857584636,F
2010,OPN,1621,2010-Q3,Q,99.92666880289714,C
2010,OPN,1624,2010-Q3,Q,101.98999786376953,E
2010,OPN,1629,2010-Q3,Q,100.0,F
2010,OPN,1700,2010-Q3,Q,101.26000213623047,F
2010,OPN,1720,2010-Q3,Q,102.43666585286458,C
2010,OPN,1721,2010-Q3,Q,103.5933329264323,N
2010,OPN,2200,2010-Q3,Q,100.85333506266277,F
2010,OPN,2219,2010-Q3,Q,100.42666625976562,N
2010,OPN,2220,2010-Q3,Q,101.06000010172527,E
2010,OPN,2221,2010-Q3,Q,101.86666615804036,F
2010,OPN,2222,2010-Q3,Q,100.24666849772136,F
2010,OPN,3100,2010-Q3,Q,100.42333475748698,E
2010,OPN,3101,2010-Q3,Q,99.41000366210938,F
2010,OPN,3109,2010-Q3,Q,99.96333312988281,N
2010,OPN,3200,2010-Q3,Q,101.08666483561198,E
2010,OPN,3290,2010-Q3,Q,100.0,F
2010,OPN,3310,2010-Q3,Q,100.24999745686848,N
2010,OPN,3320,2010-Q3,Q,98.55000305175781,F
2010,OPI,2300,2010-Q3,Q,99.82666524251302,F
2010,OPD,1080,2010-Q3,Q,99.92000071207683,N
2010,OPN,2210,2010-Q3,Q,100.18999989827473,C
2010,OPN,3250,2010-Q3,Q,103.0199966430664,F
2010,OPD,2900,2010-Q3,Q,99.75,E
2010,OPI,20,2010-Q4,Q,102.24666595458984,F
2010,OPI,31,2010-Q4,Q,101.98333485921223,C
2010,OPI,39,2010-Q4,Q,103.11333465576172,N
2010,OPI,40,2010-Q4,Q,103.29000091552734,E
2010,OPI,50,2010-Q4,Q,100.19666544596355,F
2010,OPI,60,2010-Q4,Q,101.75666809082031,F
2010,OPI,257,2010-Q4,Q,100.22000122070312,C
2010,OPI,3510,2010-Q4,Q,101.30000305175781,F
2010,OPI,3520,2010-Q4,Q,107.48333485921223,F
2010,OPI,3600,2010-Q4,Q,100.81999969482422,C
2010,OPI,2400,2010-Q4,Q,105.47666676839192,N
2010,OPI,2430,2010-Q4,Q,100.18333180745442,F
2010,OPI,2444,2010-Q4,Q,111.3866678873698,N
2010,OPI,2453,2010-Q4,Q,100.0,F
2010,OPI,812,2010-Q4,Q,100.02666727701823,E
2010,OPI,2300,2010-Q4,Q,100.71666717529297,F
2010,OPI,2310,2010-Q4,Q,102.16333262125652,F
2010,OPI,2311,2010-Q4,Q,105.54000091552734,C
2010,OPI,2312,2010-Q4,Q,99.23666636149089,N
2010,OPI,2351,2010-Q4,Q,98.97666422526042,N
2010,OPI,2361,2010-Q4,Q,99.17666371663411,F
2010,OPI,2362,2010-Q4,Q,99.37000274658203,F
2010,OPI,2363,2010-Q4,Q,99.87999725341797,C
2010,OPI,2369,2010-Q4,Q,103.07999928792317,N
2010,OPI,2370,2010-Q4,Q,99.45999908447266,E
2010,OPI,2012,2010-Q4,Q,108.34666697184245,F
2010,OPI,2013,2010-Q4,Q,108.62000020345052,F
2010,OPI,2014,2010-Q4,Q,104.37666575113933,C
2010,OPI,2042,2010-Q4,Q,100.0,F
2010,OPI,2053,2010-Q4,Q,100.88999938964844,N
2010,OPI,2059,2010-Q4,Q,100.62666829427083,E
2010,OPI,2100,2010-Q4,Q,100.3499984741211,F
2010,OPI,2120,2010-Q4,Q,100.0,N
2010,OPI,2500,2010-Q4,Q,101.14666493733723,E
2010,OPI,2510,2010-Q4,Q,102.37333424886067,F
2010,OPI,2520,2010-Q4,Q,102.1366678873698,N
2010,OPI,2529,2010-Q4,Q,100.54666900634766,F
2010,OPI,2560,2010-Q4,Q,99.62999979654948,F
2010,OPI,2590,2010-Q4,Q,101.46999867757161,F
2010,OPI,2599,2010-Q4,Q,100.32333374023438,F
2010,OPI,2700,2010-Q4,Q,100.49666595458984,E
2010,OPI,2711,2010-Q4,Q,100.0,F
2010,OPI,2730,2010-Q4,Q,105.56666564941406,C
2010,OPI,2740,2010-Q4,Q,100.13999684651692,F
2010,OPI,2810,2010-Q4,Q,100.05999755859375,F
2010,OPI,2820,2010-Q4,Q,100.94666798909505,F
2010,OPI,2825,2010-Q4,Q,101.4800033569336,N
2010,OPI,2910,2010-Q4,Q,99.4499994913737,F
2010,OPI,1000,2010-Q4,Q,102.86666870117188,E
2010,OPI,1010,2010-Q4,Q,99.74666595458984,F
2010,OPI,1030,2010-Q4,Q,99.79333241780598,F
2010,OPI,1031,2010-Q4,Q,98.84666442871094,F
2010,OPI,1039,2010-Q4,Q,100.50333404541016,C
2010,OPI,1040,2010-Q4,Q,111.32000223795573,N
2010,OPI,1050,2010-Q4,Q,103.83333333333333,E
2010,OPI,1052,2010-Q4,Q,100.0,F
2010,OPI,1060,2010-Q4,Q,110.60999806722005,C
2010,OPI,1061,2010-Q4,Q,111.12000020345052,N
2010,OPI,1070,2010-Q4,Q,100.93000030517578,F
2010,OPI,1071,2010-Q4,Q,101.93333180745442,F
2010,OPI,1083,2010-Q4,Q,103.41666666666667,F
2010,OPI,2410,2010-Q4,Q,106.92666625976562,E
2010,OPI,2434,2010-Q4,Q,100.34666697184245,F
2010,OPI,2733,2010-Q4,Q,100.20999908447266,E
2010,OPI,1011,2010-Q4,Q,99.16333262125652,F
2010,OPI,1051,2010-Q4,Q,104.25333150227864,F
2010,OPI,1920,2010-Q4,Q,103.05333455403645,E
2010,OPI,2350,2010-Q4,Q,99.36000315348308,C
2010,OPI,1020,2010-Q4,Q,100.61000061035156,E
2010,OPI,2511,2010-Q4,Q,103.54000091552734,F
2010,OPI,1084,2010-Q4,Q,100.10333251953125,F
2010,OPI,1091,2010-Q4,Q,108.27999877929688,F
2010,OPI,1100,2010-Q4,Q,101.66333262125652,F
2010,OPI,1105,2010-Q4,Q,100.0,N
2010,OPI,1107,2010-Q4,Q,100.0,E
2010,OPI,1200,2010-Q4,Q,101.18000030517578,F
2010,OPI,1310,2010-Q4,Q,104.76333363850911,C
2010,OPI,1320,2010-Q4,Q,100.87999979654948,N
2010,OPI,1390,2010-Q4,Q,100.47333272298177,F
2010,OPI,1392,2010-Q4,Q,100.76666768391927,F
2010,OPI,1396,2010-Q4,Q,100.0,N
2010,OPI,1410,2010-Q4,Q,99.91000111897786,E
2010,OPI,1419,2010-Q4,Q,100.91999816894531,N
2010,OPI,1430,2010-Q4,Q,100.0,E
2010,OPI,1439,2010-Q4,Q,100.0,F
2010,OPI,1500,2010-Q4,Q,100.6433334350586,F
2010,OPI,1510,2010-Q4,Q,100.20333099365234,C
2010,OPI,1600,2010-Q4,Q,103.5633316040039,E
2010,OPI,1610,2010-Q4,Q,101.2300033569336,F
2010,OPI,1621,2010-Q4,Q,106.04333241780598,C
2010,OPI,1700,2010-Q4,Q,100.89333089192708,F
2010,OPI,1720,2010-Q4,Q,101.43333435058594,C
2010,OPI,1721,2010-Q4,Q,105.19666798909505,N
2010,OPI,1722,2010-Q4,Q,97.4566650390625,E
2010,OPI,2210,2010-Q4,Q,100.19999694824219,C
2010,OPI,2219,2010-Q4,Q,100.4000015258789,N
2010,OPI,2220,2010-Q4,Q,102.99666595458984,E
2010,OPI,2222,2010-Q4,Q,101.87333170572917,F
2010,OPI,2223,2010-Q4,Q,100.17000071207683,C
2010,OPI,2229,2010-Q4,Q,103.87000020345052,N
2010,OPI,3100,2010-Q4,Q,101.73999786376953,E
2010,OPI,3102,2010-Q4,Q,100.01000213623047,F
2010,OPI,3103,2010-Q4,Q,101.70999908447266,C
2010,OPI,3109,2010-Q4,Q,102.08000183105469,N
2010,OPI,3200,2010-Q4,Q,100.06999969482422,E
2010,OPI,3290,2010-Q4,Q,100.0,F
2010,OPI,3312,2010-Q4,Q,100.0633316040039,E
2010,OPI,3320,2010-Q4,Q,97.9066670735677,F
2010,OPD,40,2010-Q4,Q,103.03000132242839,E
2010,OPD,50,2010-Q4,Q,100.24999745686848,F
2010,OPD,70,2010-Q4,Q,101.43999735514323,C
2010,OPD,90,2010-Q4,Q,103.50999959309895,E
