MARKET_GEO,NBB_ISTI,INDEX_BASE,UNIT_MEASURE,UNIT_MULT,DECIMALS,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,EMBARGO_TIME
OPN,2300,2010,IX,0,,M,2010-Q2,101.82,A,F,
OPN,2310,2010,IX,0,,M,2010-Q2,103.36,A,F,
OPN,2311,2010,IX,0,,M,2010-Q2,107.69,A,C,
OPN,2312,2010,IX,0,,M,2010-Q2,101.23,A,N,
OPN,2314,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPN,2330,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,2332,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,2350,2010,IX,0,,M,2010-Q2,99.7,A,C,
OPN,2351,2010,IX,0,,M,2010-Q2,99.44,A,N,
OPN,2360,2010,IX,0,,M,2010-Q2,100.69,A,E,
OPN,2361,2010,IX,0,,M,2010-Q2,101.64,A,F,
OPN,2362,2010,IX,0,,M,2010-Q2,99.36,A,F,
OPN,2363,2010,IX,0,,M,2010-Q2,99.88,A,C,
OPN,2369,2010,IX,0,,M,2010-Q2,98.04,A,N,
OPN,2370,2010,IX,0,,M,2010-Q2,99.28,A,E,
OPN,2390,2010,IX,0,,M,2010-Q2,98.07,A,F,
OPN,2399,2010,IX,0,,M,2010-Q2,98.01,A,F,
OPN,2000,2010,IX,0,,M,2010-Q2,100.97,A,C,
OPN,2010,2010,IX,0,,M,2010-Q2,101.58,A,N,
OPN,2011,2010,IX,0,,M,2010-Q2,88.54,A,E,
OPN,2012,2010,IX,0,,M,2010-Q2,92.94,A,F,
OPN,2013,2010,IX,0,,M,2010-Q2,100.21,A,F,
OPN,2014,2010,IX,0,,M,2010-Q2,102.32,A,C,
OPN,2016,2010,IX,0,,M,2010-Q2,102.96,A,N,
OPN,2030,2010,IX,0,,M,2010-Q2,98.53,A,E,
OPN,2040,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,2042,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,2050,2010,IX,0,,M,2010-Q2,99.64,A,C,
OPN,2053,2010,IX,0,,M,2010-Q2,99.7,A,N,
OPN,2059,2010,IX,0,,M,2010-Q2,99.62,A,E,
OPN,2060,2010,IX,0,,M,2010-Q2,101.92,A,F,
OPN,2100,2010,IX,0,,M,2010-Q2,99.67,A,F,
OPN,2110,2010,IX,0,,M,2010-Q2,96.82,A,C,
OPN,2120,2010,IX,0,,M,2010-Q2,100.0,A,N,
OPN,2500,2010,IX,0,,M,2010-Q2,101.22,A,E,
OPN,2510,2010,IX,0,,M,2010-Q2,104.72,A,F,
OPN,2511,2010,IX,0,,M,2010-Q2,106.48,A,F,
OPN,2512,2010,IX,0,,M,2010-Q2,100.75,A,C,
OPN,2520,2010,IX,0,,M,2010-Q2,102.3,A,N,
OPN,2521,2010,IX,0,,M,2010-Q2,98.79,A,E,
OPN,2529,2010,IX,0,,M,2010-Q2,108.33,A,F,
OPN,2560,2010,IX,0,,M,2010-Q2,100.11,A,F,
OPN,2561,2010,IX,0,,M,2010-Q2,100.01,A,C,
OPN,2562,2010,IX,0,,M,2010-Q2,100.17,A,N,
OPN,2570,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPN,2590,2010,IX,0,,M,2010-Q2,99.31,A,F,
OPN,2599,2010,IX,0,,M,2010-Q2,99.73,A,F,
OPN,2600,2010,IX,0,,M,2010-Q2,100.0,A,C,
OPN,2630,2010,IX,0,,M,2010-Q2,100.01,A,N,
OPN,2700,2010,IX,0,,M,2010-Q2,100.48,A,E,
OPN,2710,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,2711,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,2730,2010,IX,0,,M,2010-Q2,100.21,A,C,
OPN,2732,2010,IX,0,,M,2010-Q2,100.29,A,N,
OPN,2733,2010,IX,0,,M,2010-Q2,100.19,A,E,
OPN,2740,2010,IX,0,,M,2010-Q2,100.02,A,F,
OPN,2750,2010,IX,0,,M,2010-Q2,98.5,A,F,
OPN,2752,2010,IX,0,,M,2010-Q2,100.02,A,C,
OPN,2790,2010,IX,0,,M,2010-Q2,106.39,A,N,
OPN,2800,2010,IX,0,,M,2010-Q2,100.38,A,E,
OPN,2810,2010,IX,0,,M,2010-Q2,100.06,A,F,
OPN,2820,2010,IX,0,,M,2010-Q2,101.03,A,F,
OPN,2822,2010,IX,0,,M,2010-Q2,100.0,A,C,
OPN,2825,2010,IX,0,,M,2010-Q2,101.36,A,N,
OPN,2829,2010,IX,0,,M,2010-Q2,100.1,A,E,
OPN,2830,2010,IX,0,,M,2010-Q2,99.82,A,F,
OPN,2890,2010,IX,0,,M,2010-Q2,100.43,A,F,
OPN,2893,2010,IX,0,,M,2010-Q2,99.98,A,C,
OPN,2894,2010,IX,0,,M,2010-Q2,101.29,A,N,
OPN,2900,2010,IX,0,,M,2010-Q2,100.23,A,E,
OPN,2910,2010,IX,0,,M,2010-Q2,99.81,A,F,
OPN,2920,2010,IX,0,,M,2010-Q2,101.13,A,F,
OPN,2930,2010,IX,0,,M,2010-Q2,101.74,A,C,
OPN,2932,2010,IX,0,,M,2010-Q2,101.79,A,N,
OPN,1000,2010,IX,0,,M,2010-Q2,98.07,A,E,
OPN,1010,2010,IX,0,,M,2010-Q2,100.48,A,F,
OPN,1011,2010,IX,0,,M,2010-Q2,100.57,A,F,
OPN,1012,2010,IX,0,,M,2010-Q2,100.63,A,C,
OPN,1013,2010,IX,0,,M,2010-Q2,100.14,A,N,
OPN,1020,2010,IX,0,,M,2010-Q2,101.38,A,E,
OPN,1030,2010,IX,0,,M,2010-Q2,99.38,A,F,
OPN,1031,2010,IX,0,,M,2010-Q2,98.86,A,F,
OPN,1039,2010,IX,0,,M,2010-Q2,99.79,A,C,
OPN,1040,2010,IX,0,,M,2010-Q2,91.51,A,N,
OPN,1050,2010,IX,0,,M,2010-Q2,96.96,A,E,
OPN,1051,2010,IX,0,,M,2010-Q2,96.6,A,F,
OPN,1052,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,1060,2010,IX,0,,M,2010-Q2,93.15,A,C,
OPN,1061,2010,IX,0,,M,2010-Q2,92.35,A,N,
OPN,1062,2010,IX,0,,M,2010-Q2,93.62,A,E,
OPN,1070,2010,IX,0,,M,2010-Q2,99.94,A,F,
OPN,1071,2010,IX,0,,M,2010-Q2,99.73,A,F,
OPN,1072,2010,IX,0,,M,2010-Q2,100.01,A,C,
OPN,1080,2010,IX,0,,M,2010-Q2,100.37,A,N,
OPN,1082,2010,IX,0,,M,2010-Q2,100.76,A,E,
OPN,1083,2010,IX,0,,M,2010-Q2,98.86,A,F,
OPN,1084,2010,IX,0,,M,2010-Q2,100.02,A,F,
OPN,1085,2010,IX,0,,M,2010-Q2,99.68,A,C,
OPN,1089,2010,IX,0,,M,2010-Q2,100.0,A,N,
OPN,1090,2010,IX,0,,M,2010-Q2,95.04,A,E,
OPN,1091,2010,IX,0,,M,2010-Q2,94.62,A,F,
OPN,1100,2010,IX,0,,M,2010-Q2,98.93,A,F,
OPN,1101,2010,IX,0,,M,2010-Q2,100.05,A,C,
OPN,1105,2010,IX,0,,M,2010-Q2,100.0,A,N,
OPN,1107,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPN,1200,2010,IX,0,,M,2010-Q2,100.33,A,F,
OPN,1300,2010,IX,0,,M,2010-Q2,99.98,A,F,
OPN,1310,2010,IX,0,,M,2010-Q2,102.64,A,C,
OPN,1320,2010,IX,0,,M,2010-Q2,99.43,A,N,
OPN,1330,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPN,1390,2010,IX,0,,M,2010-Q2,99.85,A,F,
OPN,1392,2010,IX,0,,M,2010-Q2,100.31,A,F,
OPN,1393,2010,IX,0,,M,2010-Q2,99.76,A,C,
OPN,1396,2010,IX,0,,M,2010-Q2,100.0,A,N,
OPN,1410,2010,IX,0,,M,2010-Q2,100.76,A,E,
OPN,1412,2010,IX,0,,M,2010-Q2,100.95,A,F,
OPN,1413,2010,IX,0,,M,2010-Q2,100.81,A,F,
OPN,1414,2010,IX,0,,M,2010-Q2,100.06,A,C,
OPN,1419,2010,IX,0,,M,2010-Q2,100.92,A,N,
OPN,1430,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPN,1439,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,1500,2010,IX,0,,M,2010-Q2,99.78,A,F,
OPN,1510,2010,IX,0,,M,2010-Q2,99.89,A,C,
OPN,1512,2010,IX,0,,M,2010-Q2,99.88,A,N,
OPN,1600,2010,IX,0,,M,2010-Q2,98.45,A,E,
OPN,1610,2010,IX,0,,M,2010-Q2,99.61,A,F,
OPN,1620,2010,IX,0,,M,2010-Q2,98.28,A,F,
OPN,1621,2010,IX,0,,M,2010-Q2,97.99,A,C,
OPN,1623,2010,IX,0,,M,2010-Q2,98.92,A,N,
OPN,1624,2010,IX,0,,M,2010-Q2,99.6,A,E,
OPN,1629,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,1700,2010,IX,0,,M,2010-Q2,99.64,A,F,
OPN,1720,2010,IX,0,,M,2010-Q2,99.32,A,C,
OPN,1721,2010,IX,0,,M,2010-Q2,96.33,A,N,
OPN,1722,2010,IX,0,,M,2010-Q2,100.86,A,E,
OPN,1729,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,2200,2010,IX,0,,M,2010-Q2,99.3,A,F,
OPN,2210,2010,IX,0,,M,2010-Q2,100.17,A,C,
OPN,2219,2010,IX,0,,M,2010-Q2,100.4,A,N,
OPN,2220,2010,IX,0,,M,2010-Q2,99.05,A,E,
OPN,2221,2010,IX,0,,M,2010-Q2,98.97,A,F,
OPN,2222,2010,IX,0,,M,2010-Q2,99.57,A,F,
OPN,2223,2010,IX,0,,M,2010-Q2,100.16,A,C,
OPN,2229,2010,IX,0,,M,2010-Q2,99.1,A,N,
OPN,3100,2010,IX,0,,M,2010-Q2,98.84,A,E,
OPN,3101,2010,IX,0,,M,2010-Q2,99.41,A,F,
OPN,3102,2010,IX,0,,M,2010-Q2,99.75,A,F,
OPN,3103,2010,IX,0,,M,2010-Q2,98.38,A,C,
OPN,3109,2010,IX,0,,M,2010-Q2,98.94,A,N,
OPN,3200,2010,IX,0,,M,2010-Q2,98.2,A,E,
OPN,3250,2010,IX,0,,M,2010-Q2,94.99,A,F,
OPN,3290,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPN,3299,2010,IX,0,,M,2010-Q2,100.0,A,C,
OPN,3310,2010,IX,0,,M,2010-Q2,100.21,A,N,
OPN,3312,2010,IX,0,,M,2010-Q2,99.94,A,E,
OPN,3320,2010,IX,0,,M,2010-Q2,103.45,A,F,
OPI,20,2010,IX,0,,M,2010-Q2,100.34,A,F,
OPI,31,2010,IX,0,,M,2010-Q2,100.45,A,C,
OPI,39,2010,IX,0,,M,2010-Q2,100.46,A,N,
OPI,40,2010,IX,0,,M,2010-Q2,100.77,A,E,
OPI,50,2010,IX,0,,M,2010-Q2,100.85,A,F,
OPI,60,2010,IX,0,,M,2010-Q2,99.14,A,F,
OPI,70,2010,IX,0,,M,2010-Q2,99.58,A,C,
OPI,80,2010,IX,0,,M,2010-Q2,99.56,A,N,
OPI,90,2010,IX,0,,M,2010-Q2,100.07,A,E,
OPI,100,2010,IX,0,,M,2010-Q2,99.99,A,F,
OPI,200,2010,IX,0,,M,2010-Q2,100.67,A,F,
OPI,257,2010,IX,0,,M,2010-Q2,100.77,A,C,
OPI,3500,2010,IX,0,,M,2010-Q2,98.0,A,N,
OPI,1920,2010,IX,0,,M,2010-Q2,101.72,A,E,
OPI,3510,2010,IX,0,,M,2010-Q2,98.15,A,F,
OPI,3520,2010,IX,0,,M,2010-Q2,97.41,A,F,
OPI,3600,2010,IX,0,,M,2010-Q2,99.44,A,C,
OPI,2400,2010,IX,0,,M,2010-Q2,102.8,A,N,
OPI,2410,2010,IX,0,,M,2010-Q2,104.16,A,E,
OPI,2430,2010,IX,0,,M,2010-Q2,104.46,A,F,
OPI,2434,2010,IX,0,,M,2010-Q2,105.95,A,F,
OPI,2440,2010,IX,0,,M,2010-Q2,99.79,A,C,
OPI,2444,2010,IX,0,,M,2010-Q2,94.41,A,N,
OPI,2450,2010,IX,0,,M,2010-Q2,99.2,A,E,
OPI,2451,2010,IX,0,,M,2010-Q2,98.41,A,F,
OPI,2453,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,810,2010,IX,0,,M,2010-Q2,99.99,A,C,
OPI,811,2010,IX,0,,M,2010-Q2,100.01,A,N,
OPI,812,2010,IX,0,,M,2010-Q2,99.96,A,E,
OPI,2300,2010,IX,0,,M,2010-Q2,100.01,A,F,
OPI,2310,2010,IX,0,,M,2010-Q2,100.3,A,F,
OPI,2311,2010,IX,0,,M,2010-Q2,101.22,A,C,
OPI,2312,2010,IX,0,,M,2010-Q2,99.25,A,N,
OPI,2314,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPI,2330,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,2332,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,2350,2010,IX,0,,M,2010-Q2,99.55,A,C,
OPI,2351,2010,IX,0,,M,2010-Q2,99.29,A,N,
OPI,2360,2010,IX,0,,M,2010-Q2,100.19,A,E,
OPI,2361,2010,IX,0,,M,2010-Q2,100.44,A,F,
OPI,2362,2010,IX,0,,M,2010-Q2,99.37,A,F,
OPI,2363,2010,IX,0,,M,2010-Q2,99.88,A,C,
OPI,2369,2010,IX,0,,M,2010-Q2,98.67,A,N,
OPI,2370,2010,IX,0,,M,2010-Q2,99.44,A,E,
OPI,2390,2010,IX,0,,M,2010-Q2,98.48,A,F,
OPI,2399,2010,IX,0,,M,2010-Q2,98.43,A,F,
OPI,2000,2010,IX,0,,M,2010-Q2,100.93,A,C,
OPI,2010,2010,IX,0,,M,2010-Q2,101.44,A,N,
OPI,2011,2010,IX,0,,M,2010-Q2,105.14,A,E,
OPI,2012,2010,IX,0,,M,2010-Q2,101.86,A,F,
OPI,2013,2010,IX,0,,M,2010-Q2,99.56,A,F,
OPI,2014,2010,IX,0,,M,2010-Q2,103.81,A,C,
OPI,2016,2010,IX,0,,M,2010-Q2,97.09,A,N,
OPI,2030,2010,IX,0,,M,2010-Q2,98.65,A,E,
OPI,2040,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,2042,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,2050,2010,IX,0,,M,2010-Q2,99.78,A,C,
OPI,2053,2010,IX,0,,M,2010-Q2,99.7,A,N,
OPI,2059,2010,IX,0,,M,2010-Q2,99.77,A,E,
OPI,2060,2010,IX,0,,M,2010-Q2,102.81,A,F,
OPI,2100,2010,IX,0,,M,2010-Q2,100.34,A,F,
OPI,2110,2010,IX,0,,M,2010-Q2,104.03,A,C,
OPI,2120,2010,IX,0,,M,2010-Q2,100.0,A,N,
OPI,2500,2010,IX,0,,M,2010-Q2,101.98,A,E,
OPI,2510,2010,IX,0,,M,2010-Q2,105.03,A,F,
OPI,2511,2010,IX,0,,M,2010-Q2,107.57,A,F,
OPI,2512,2010,IX,0,,M,2010-Q2,100.75,A,C,
OPI,2520,2010,IX,0,,M,2010-Q2,100.25,A,N,
OPI,2521,2010,IX,0,,M,2010-Q2,98.35,A,E,
OPI,2529,2010,IX,0,,M,2010-Q2,104.42,A,F,
OPI,2560,2010,IX,0,,M,2010-Q2,100.16,A,F,
OPI,2561,2010,IX,0,,M,2010-Q2,100.01,A,C,
OPI,2562,2010,IX,0,,M,2010-Q2,100.22,A,N,
OPI,2570,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPI,2590,2010,IX,0,,M,2010-Q2,101.29,A,F,
OPI,2599,2010,IX,0,,M,2010-Q2,100.22,A,F,
OPI,2600,2010,IX,0,,M,2010-Q2,100.0,A,C,
OPI,2630,2010,IX,0,,M,2010-Q2,100.01,A,N,
OPI,2700,2010,IX,0,,M,2010-Q2,100.47,A,E,
OPI,2710,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,2711,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,2730,2010,IX,0,,M,2010-Q2,99.85,A,C,
OPI,2732,2010,IX,0,,M,2010-Q2,99.9,A,N,
OPI,2733,2010,IX,0,,M,2010-Q2,100.21,A,E,
OPI,2740,2010,IX,0,,M,2010-Q2,100.02,A,F,
OPI,2750,2010,IX,0,,M,2010-Q2,98.51,A,F,
OPI,2752,2010,IX,0,,M,2010-Q2,100.02,A,C,
OPI,2790,2010,IX,0,,M,2010-Q2,106.39,A,N,
OPI,2800,2010,IX,0,,M,2010-Q2,100.18,A,E,
OPI,2810,2010,IX,0,,M,2010-Q2,100.06,A,F,
OPI,2820,2010,IX,0,,M,2010-Q2,100.25,A,F,
OPI,2822,2010,IX,0,,M,2010-Q2,100.0,A,C,
OPI,2825,2010,IX,0,,M,2010-Q2,100.84,A,N,
OPI,2829,2010,IX,0,,M,2010-Q2,98.77,A,E,
OPI,2830,2010,IX,0,,M,2010-Q2,99.79,A,F,
OPI,2890,2010,IX,0,,M,2010-Q2,100.41,A,F,
OPI,2893,2010,IX,0,,M,2010-Q2,99.98,A,C,
OPI,2894,2010,IX,0,,M,2010-Q2,101.3,A,N,
OPI,2900,2010,IX,0,,M,2010-Q2,100.72,A,E,
OPI,2910,2010,IX,0,,M,2010-Q2,100.6,A,F,
OPI,2920,2010,IX,0,,M,2010-Q2,99.7,A,F,
OPI,2930,2010,IX,0,,M,2010-Q2,101.48,A,C,
OPI,2932,2010,IX,0,,M,2010-Q2,101.51,A,N,
OPI,1000,2010,IX,0,,M,2010-Q2,98.91,A,E,
OPI,1010,2010,IX,0,,M,2010-Q2,100.81,A,F,
OPI,1011,2010,IX,0,,M,2010-Q2,100.6,A,F,
OPI,1012,2010,IX,0,,M,2010-Q2,102.12,A,C,
OPI,1013,2010,IX,0,,M,2010-Q2,100.17,A,N,
OPI,1020,2010,IX,0,,M,2010-Q2,102.89,A,E,
OPI,1030,2010,IX,0,,M,2010-Q2,98.6,A,F,
OPI,1031,2010,IX,0,,M,2010-Q2,98.87,A,F,
OPI,1039,2010,IX,0,,M,2010-Q2,98.4,A,C,
OPI,1040,2010,IX,0,,M,2010-Q2,90.89,A,N,
OPI,1050,2010,IX,0,,M,2010-Q2,98.45,A,E,
OPI,1051,2010,IX,0,,M,2010-Q2,98.28,A,F,
OPI,1052,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,1060,2010,IX,0,,M,2010-Q2,95.04,A,C,
OPI,1061,2010,IX,0,,M,2010-Q2,95.0,A,N,
OPI,1062,2010,IX,0,,M,2010-Q2,95.15,A,E,
OPI,1070,2010,IX,0,,M,2010-Q2,99.7,A,F,
OPI,1071,2010,IX,0,,M,2010-Q2,99.35,A,F,
OPI,1072,2010,IX,0,,M,2010-Q2,100.02,A,C,
OPI,1080,2010,IX,0,,M,2010-Q2,101.32,A,N,
OPI,1082,2010,IX,0,,M,2010-Q2,102.93,A,E,
OPI,1083,2010,IX,0,,M,2010-Q2,98.86,A,F,
OPI,1084,2010,IX,0,,M,2010-Q2,100.07,A,F,
OPI,1085,2010,IX,0,,M,2010-Q2,100.01,A,C,
OPI,1089,2010,IX,0,,M,2010-Q2,100.0,A,N,
OPI,1090,2010,IX,0,,M,2010-Q2,96.76,A,E,
OPI,1091,2010,IX,0,,M,2010-Q2,96.71,A,F,
OPI,1100,2010,IX,0,,M,2010-Q2,99.72,A,F,
OPI,1101,2010,IX,0,,M,2010-Q2,100.05,A,C,
OPI,1105,2010,IX,0,,M,2010-Q2,100.0,A,N,
OPI,1107,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPI,1200,2010,IX,0,,M,2010-Q2,100.85,A,F,
OPI,1300,2010,IX,0,,M,2010-Q2,100.21,A,F,
OPI,1310,2010,IX,0,,M,2010-Q2,102.58,A,C,
OPI,1320,2010,IX,0,,M,2010-Q2,100.22,A,N,
OPI,1330,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPI,1390,2010,IX,0,,M,2010-Q2,99.88,A,F,
OPI,1392,2010,IX,0,,M,2010-Q2,100.25,A,F,
OPI,1393,2010,IX,0,,M,2010-Q2,99.75,A,C,
OPI,1396,2010,IX,0,,M,2010-Q2,100.0,A,N,
OPI,1410,2010,IX,0,,M,2010-Q2,100.48,A,E,
OPI,1412,2010,IX,0,,M,2010-Q2,100.95,A,F,
OPI,1413,2010,IX,0,,M,2010-Q2,100.44,A,F,
OPI,1414,2010,IX,0,,M,2010-Q2,99.85,A,C,
OPI,1419,2010,IX,0,,M,2010-Q2,100.92,A,N,
OPI,1430,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPI,1439,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,1500,2010,IX,0,,M,2010-Q2,100.39,A,F,
OPI,1510,2010,IX,0,,M,2010-Q2,99.91,A,C,
OPI,1512,2010,IX,0,,M,2010-Q2,99.9,A,N,
OPI,1600,2010,IX,0,,M,2010-Q2,99.42,A,E,
OPI,1610,2010,IX,0,,M,2010-Q2,101.91,A,F,
OPI,1620,2010,IX,0,,M,2010-Q2,98.87,A,F,
OPI,1621,2010,IX,0,,M,2010-Q2,97.99,A,C,
OPI,1623,2010,IX,0,,M,2010-Q2,99.76,A,N,
OPI,1624,2010,IX,0,,M,2010-Q2,100.33,A,E,
OPI,1629,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,1700,2010,IX,0,,M,2010-Q2,100.24,A,F,
OPI,1720,2010,IX,0,,M,2010-Q2,100.38,A,C,
OPI,1721,2010,IX,0,,M,2010-Q2,99.37,A,N,
OPI,1722,2010,IX,0,,M,2010-Q2,100.64,A,E,
OPI,1729,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,2200,2010,IX,0,,M,2010-Q2,100.95,A,F,
OPI,2210,2010,IX,0,,M,2010-Q2,100.22,A,C,
OPI,2219,2010,IX,0,,M,2010-Q2,100.43,A,N,
OPI,2220,2010,IX,0,,M,2010-Q2,101.12,A,E,
OPI,2221,2010,IX,0,,M,2010-Q2,99.93,A,F,
OPI,2222,2010,IX,0,,M,2010-Q2,101.24,A,F,
OPI,2223,2010,IX,0,,M,2010-Q2,99.95,A,C,
OPI,2229,2010,IX,0,,M,2010-Q2,103.02,A,N,
OPI,3100,2010,IX,0,,M,2010-Q2,99.03,A,E,
OPI,3101,2010,IX,0,,M,2010-Q2,99.39,A,F,
OPI,3102,2010,IX,0,,M,2010-Q2,99.8,A,F,
OPI,3103,2010,IX,0,,M,2010-Q2,98.37,A,C,
OPI,3109,2010,IX,0,,M,2010-Q2,98.98,A,N,
OPI,3200,2010,IX,0,,M,2010-Q2,99.31,A,E,
OPI,3250,2010,IX,0,,M,2010-Q2,97.38,A,F,
OPI,3290,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPI,3299,2010,IX,0,,M,2010-Q2,100.0,A,C,
OPI,3310,2010,IX,0,,M,2010-Q2,100.24,A,N,
OPI,3312,2010,IX,0,,M,2010-Q2,99.96,A,E,
OPI,3320,2010,IX,0,,M,2010-Q2,102.79,A,F,
OPD,20,2010,IX,0,,M,2010-Q2,99.99,A,F,
OPD,31,2010,IX,0,,M,2010-Q2,100.36,A,C,
OPD,39,2010,IX,0,,M,2010-Q2,99.89,A,N,
OPD,40,2010,IX,0,,M,2010-Q2,100.61,A,E,
OPD,50,2010,IX,0,,M,2010-Q2,101.35,A,F,
OPD,60,2010,IX,0,,M,2010-Q2,99.2,A,F,
OPD,70,2010,IX,0,,M,2010-Q2,99.37,A,C,
OPD,80,2010,IX,0,,M,2010-Q2,99.36,A,N,
OPD,90,2010,IX,0,,M,2010-Q2,99.1,A,E,
OPD,100,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPD,200,2010,IX,0,,M,2010-Q2,100.58,A,F,
OPD,257,2010,IX,0,,M,2010-Q2,101.13,A,C,
OPD,3500,2010,IX,0,,M,2010-Q2,98.01,A,N,
OPD,1920,2010,IX,0,,M,2010-Q2,102.7,A,E,
OPD,3510,2010,IX,0,,M,2010-Q2,98.15,A,F,
OPD,3520,2010,IX,0,,M,2010-Q2,97.41,A,F,
OPD,3600,2010,IX,0,,M,2010-Q2,99.44,A,C,
OPD,2400,2010,IX,0,,M,2010-Q2,102.55,A,N,
OPD,2410,2010,IX,0,,M,2010-Q2,105.02,A,E,
OPD,2430,2010,IX,0,,M,2010-Q2,100.41,A,F,
OPD,2434,2010,IX,0,,M,2010-Q2,100.43,A,F,
OPD,2440,2010,IX,0,,M,2010-Q2,99.01,A,C,
OPD,2444,2010,IX,0,,M,2010-Q2,94.45,A,N,
OPD,2450,2010,IX,0,,M,2010-Q2,98.77,A,E,
OPD,2451,2010,IX,0,,M,2010-Q2,98.3,A,F,
OPD,2453,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPD,810,2010,IX,0,,M,2010-Q2,99.99,A,C,
OPD,811,2010,IX,0,,M,2010-Q2,100.01,A,N,
OPD,812,2010,IX,0,,M,2010-Q2,99.96,A,E,
OPD,2300,2010,IX,0,,M,2010-Q2,99.97,A,F,
OPD,2310,2010,IX,0,,M,2010-Q2,100.35,A,F,
OPD,2311,2010,IX,0,,M,2010-Q2,101.23,A,C,
OPD,2312,2010,IX,0,,M,2010-Q2,99.27,A,N,
OPD,2314,2010,IX,0,,M,2010-Q2,100.0,A,E,
OPD,2330,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPD,2332,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPD,2350,2010,IX,0,,M,2010-Q2,99.51,A,C,
OPD,2351,2010,IX,0,,M,2010-Q2,99.24,A,N,
OPD,2360,2010,IX,0,,M,2010-Q2,100.16,A,E,
OPD,2361,2010,IX,0,,M,2010-Q2,100.34,A,F,
OPD,2362,2010,IX,0,,M,2010-Q2,99.37,A,F,
OPD,2363,2010,IX,0,,M,2010-Q2,99.88,A,C,
OPD,2369,2010,IX,0,,M,2010-Q2,102.43,A,N,
OPD,2370,2010,IX,0,,M,2010-Q2,99.47,A,E,
OPD,2390,2010,IX,0,,M,2010-Q2,98.59,A,F,
OPD,2399,2010,IX,0,,M,2010-Q2,98.52,A,F,
OPD,2000,2010,IX,0,,M,2010-Q2,101.33,A,C,
OPD,2010,2010,IX,0,,M,2010-Q2,101.98,A,N,
OPD,2011,2010,IX,0,,M,2010-Q2,105.31,A,E,
OPD,2012,2010,IX,0,,M,2010-Q2,102.15,A,F,
OPD,2013,2010,IX,0,,M,2010-Q2,99.51,A,F,
OPD,2014,2010,IX,0,,M,2010-Q2,103.74,A,C,
OPD,2016,2010,IX,0,,M,2010-Q2,98.44,A,N,
OPD,2030,2010,IX,0,,M,2010-Q2,98.98,A,E,
OPD,2040,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPD,2042,2010,IX,0,,M,2010-Q2,100.0,A,F,
OPD,2050,2010,IX,0,,M,2010-Q2,99.79,A,C,
OPD,2053,2010,IX,0,,M,2010-Q2,99.7,A,N,
OPD,2059,2010,IX,0,,M,2010-Q2,99.79,A,E,
OPD,2060,2010,IX,0,,M,2010-Q2,102.8,A,F,
OPD,2100,2010,IX,0,,M,2010-Q2,100.14,A,F,
OPD,2110,2010,IX,0,,M,2010-Q2,104.03,A,C,
OPD,2120,2010,IX,0,,M,2010-Q2,100.0,A,N,
OPD,2500,2010,IX,0,,M,2010-Q2,102.14,A,E,
OPD,2510,2010,IX,0,,M,2010-Q2,104.92,A,F,
OPD,2511,2010,IX,0,,M,2010-Q2,107.6,A,F,
OPD,2512,2010,IX,0,,M,2010-Q2,100.76,A,C,
OPD,2520,2010,IX,0,,M,2010-Q2,99.84,A,N,
